CustomerID	Country	I	Iu	Imax	E1	E2	TotalCost	Mep	Lep	AvgUP	TotCart	AvgCart
G542255	United Kingdom	162	95	56	0,3411538931451762	0,9182958340544896	642,2499999999998	24,96	0,42	5,3553684210526304	1	0,08333333333333333
16918.0	United Kingdom	721	97	53	1,359514685412671	0,0	1068,8199999999997	12,75	0,29	2,080624999999999	6	0,5
16882.0	United Kingdom	424	39	59	0,0	0,8112781244591328	705,1199999999998	9,95	0,29	2,7671794871794875	3	0,25
14442.0	Channel Islands	482	58	44	2,9476058283295155	0,9182958340544896	1589,8200000000002	24,95	0,42	6,323492063492061	2	0,16666666666666666
16496.0	United Kingdom	1111	92	68	0,4781289594838984	0,9819407868640977	1599,5200000000002	12,75	0,29	2,8450526315789473	3	0,25
12764.0	Lebanon	386	45	98	1,8588405421029743	0,9182958340544896	1693,8800000000003	14,95	0,55	5,387555555555553	1	0,08333333333333333
17311.0	United Kingdom	1005	55	60	0,029338975833691713	0,9182958340544896	1384,8500000000001	16,95	0,29	3,0627272727272725	2	0,16666666666666666
G542344	United Kingdom	211	90	52	0,0	0,0	762,3699999999995	24,96	0,42	5,507777777777778	1	0,08333333333333333
15910.0	United Kingdom	1015	215	92	0,0	0,5032583347756457	1232,1799999999996	12,75	0,12	1,8127340823970015	8	0,6666666666666666
16949.0	United Kingdom	791	57	44	2,564821258935894	1,0	1286,27	125,0	0,12	6,396666666666669	6	0,5
14970.0	United Kingdom	250	24	92	1,9117203266444904	0,0	1592,06	8,95	0,83	6,174411764705883	4	0,3333333333333333
14701.0	United Kingdom	932	268	252	2,3481241979285277	0,6500224216483541	2549,369999999999	39,95	0,29	3,1249850746268737	9	0,75
12645.0	Germany	1076	57	178	0,0	0,863120568566631	1631,1800000000007	4,95	0,42	1,718985507246377	4	0,3333333333333333
12468.0	Germany	362	35	144	0,6620346477363817	1,0	657,54	12,75	0,42	2,7102777777777787	2	0,16666666666666666
16767.0	United Kingdom	4435	148	174	0,0	0,7219280948873623	5580,599999999999	10,95	0,19	1,6122972972972953	11	0,9166666666666666
14738.0	United Kingdom	601	39	220	0,0	1,0	1314,4499999999998	19,95	0,19	3,318703703703702	7	0,5833333333333334
17540.0	United Kingdom	194	20	186	0,0	0,9852281360342515	578,9	8,5	1,25	3,5340000000000007	2	0,16666666666666666
G542387	United Kingdom	4	3	202	0,0	0,9182958340544896	7,75	2,1	1,45	1,8833333333333335	1	0,08333333333333333
14239.0	United Kingdom	993	83	130	1,5019855986063462	0,9182958340544896	2380,8500000000017	16,95	0,29	3,606696428571424	11	0,9166666666666666
18125.0	United Kingdom	804	164	90	0,0	0,6840384356390418	1142,989999999999	12,75	0,21	2,225459183673469	4	0,3333333333333333
13328.0	United Kingdom	680	17	176	0,9852281360342515	0,8112781244591328	1308,48	3,75	0,42	1,8776470588235288	1	0,08333333333333333
15549.0	United Kingdom	695	103	104	0,0	0,6500224216483541	1689,51	15,95	0,29	3,3020175438596464	3	0,25
15864.0	United Kingdom	1192	16	82	0,99660348712253	0,0	1936,3200000000002	8,95	1,04	2,7265000000000006	6	0,5
14662.0	United Kingdom	602	143	313	0,0	0,9182958340544896	771,1700000000003	9,95	0,21	2,3802380952380946	4	0,3333333333333333
17180.0	United Kingdom	683	91	103	1,4158234859959116	0,4689955935892812	796,0300000000002	12,75	0,29	1,8921874999999992	4	0,3333333333333333
15057.0	United Kingdom	668	25	129	1,4353848965888727	1,0	1489,5	14,95	0,42	3,5916	2	0,16666666666666666
12574.0	France	59	10	229	0,0	0,8112781244591328	182,45000000000002	9,95	1,25	3,920000000000001	1	0,08333333333333333
13330.0	United Kingdom	751	37	6	2,8824034526885143	0,9182958340544896	1140,9299999999996	10,95	0,19	2,0203773584905664	3	0,25
13552.0	United Kingdom	1417	82	245	3,7282865304415824	0,0	3740,070000000001	12,75	0,42	3,9112844036697214	12	1,0
12853.0	United Kingdom	800	66	338	0,0	0,0	1957,1	12,75	0,55	4,25051282051282	6	0,5
13538.0	United Kingdom	175	10	6	0,0	1,0	1280,85	8,25	5,95	7,476400000000002	7	0,5833333333333334
16755.0	United Kingdom	1064	133	361	0,0	1,0	1496,8300000000004	9,95	0,19	2,750352941176467	3	0,25
14133.0	United Kingdom	348	25	89	0,0	0,0	605,6399999999999	35,95	0,83	3,7950000000000004	3	0,25
16523.0	United Kingdom	4265	151	74	0,9873138848093352	0,9182958340544896	9418,470000000007	16,95	0,19	3,613206896551727	21	1,75
14659.0	United Kingdom	1195	147	93	0,9890076795739703	0,9709505944546686	2529,930000000001	12,75	0,29	2,937509881422924	9	0,75
13141.0	United Kingdom	1548	113	83	0,0	0,9182958340544896	2388,7499999999995	12,75	0,1	2,2024444444444438	5	0,4166666666666667
15365.0	United Kingdom	1084	65	81	0,0	0,0	2314,32	11,95	0,42	3,0884210526315785	7	0,5833333333333334
13707.0	United Kingdom	351	48	109	1,5159179362943975	0,9182958340544896	806,4100000000004	35,95	0,29	4,463333333333332	2	0,16666666666666666
G542536	United Kingdom	175	36	4	1,552979662642136	0,9182958340544896	662,42	24,96	1,63	5,32	1	0,08333333333333333
G542541	United Kingdom	181	86	37	0,0	1,0	707,7299999999998	24,96	0,83	5,258255813953488	1	0,08333333333333333
13709.0	United Kingdom	3516	244	33	1,523916755556474	0,0	6328,050000000004	25,0	0,22	3,551071428571435	13	1,0833333333333333
17329.0	United Kingdom	142	29	36	2,947388037300146	0,0	523,11	8,25	1,25	4,129393939393939	2	0,16666666666666666
G542594	United Kingdom	1	1	155	0,8256265261578954	0,7219280948873623	1,25	1,25	1,25	1,25	1	0,08333333333333333
14805.0	United Kingdom	115	30	154	2,8791250918816926	0,4394969869215134	554,65	9,95	1,45	5,808085106382979	4	0,3333333333333333
16897.0	United Kingdom	73	37	47	0,0	1,0	289,7800000000001	14,95	1,25	5,099729729729728	2	0,16666666666666666
15579.0	United Kingdom	120	45	76	3,116375775601533	0,9182958340544896	348,5999999999999	10,95	0,42	4,046666666666668	2	0,16666666666666666
14595.0	United Kingdom	978	94	62	0,6652735227649414	0,9182958340544896	1740,6000000000001	12,75	0,39	2,902745098039215	6	0,5
13161.0	United Kingdom	29	8	177	3,9863048749293566	0,8112781244591328	112,75	8,5	1,25	4,8625	1	0,08333333333333333
15415.0	United Kingdom	575	46	120	0,0	1,0	572,8099999999998	8,5	0,29	1,7456250000000004	1	0,08333333333333333
17431.0	United Kingdom	292	41	2	3,5878653556972586	0,9709505944546686	403,30000000000007	7,65	0,29	1,9611627906976743	1	0,08333333333333333
17463.0	United Kingdom	1095	162	77	1,5982136076290625	1,0	1896,410000000002	16,65	0,29	2,794604651162791	5	0,4166666666666667
14502.0	United Kingdom	1482	367	72	2,3296623758334447	1,0	2467,6299999999997	16,95	0,12	2,3824879614767362	11	0,9166666666666666
12528.0	Germany	740	49	46	0,0	0,9182958340544896	1645,4800000000002	16,95	0,42	4,614999999999998	6	0,5
G542622	United Kingdom	129	64	68	1,9941177809758122	0,8112781244591328	493,6	24,96	0,83	5,84646153846154	1	0,08333333333333333
17239.0	United Kingdom	150	15	57	2,555134447573924	0,8112781244591328	382,50000000000006	9,95	0,55	4,066666666666667	1	0,08333333333333333
G542624	United Kingdom	38	31	76	2,016642364438401	0,9182958340544896	188,98999999999995	15,79	0,79	5,138064516129031	1	0,08333333333333333
G542625	United Kingdom	52	30	97	2,7714678651503784	0,0	265,23999999999995	24,96	1,63	6,227999999999999	1	0,08333333333333333
14426.0	United Kingdom	2699	183	59	0,0	1,0	4481,670000000001	16,95	0,29	3,2663392857142832	10	0,8333333333333334
G542633	United Kingdom	101	30	47	0,6164861842656258	1,0	337,7200000000001	16,63	1,25	4,407333333333331	1	0,08333333333333333
15448.0	United Kingdom	232	28	62	0,0	0,9709505944546686	494,64000000000004	14,95	0,85	3,5778571428571437	1	0,08333333333333333
17314.0	United Kingdom	1896	120	52	2,7085122964637987	0,7219280948873623	2527,92	12,5	0,29	2,4580916030534343	8	0,6666666666666666
17373.0	United Kingdom	408	47	47	3,3775721247577577	0,863120568566631	646,9200000000001	7,95	0,55	1,8789473684210534	4	0,3333333333333333
18145.0	United Kingdom	2625	174	54	0,7145047603574213	1,0	2861,5500000000006	29,95	0,19	1,801447963800902	4	0,3333333333333333
G542664	United Kingdom	122	56	104	1,3381152981483981	0,0	644,3699999999998	24,96	0,83	5,231428571428569	1	0,08333333333333333
14467.0	United Kingdom	278	67	69	2,512011249202236	0,0	598,7599999999999	14,95	0,55	2,7585555555555534	4	0,3333333333333333
12908.0	United Kingdom	1200	1	172	0,0	0,8112781244591328	750,0	0,72	0,53	0,625	2	0,16666666666666666
15144.0	United Kingdom	3050	132	132	0,997133827932335	0,9182958340544896	6580,440000000007	9,95	0,29	2,9005990783410156	17	1,4166666666666667
14776.0	United Kingdom	3134	44	58	2,1992099228527016	0,0	2538,299999999999	2,1	0,21	0,9858119658119655	11	0,9166666666666666
16403.0	United Kingdom	114	10	92	0,0	1,0	177,5	1,95	0,65	1,6099999999999999	1	0,08333333333333333
16407.0	United Kingdom	1124	99	56	0,0	0,9182958340544896	2126,9300000000017	14,95	0,29	2,9607558139534835	10	0,8333333333333334
17619.0	United Kingdom	127	71	96	3,025660993418308	0,6500224216483541	218,52000000000004	7,95	0,29	1,8036363636363635	1	0,08333333333333333
12778.0	Netherlands	817	39	75	0,4288109647301171	0,8812908992306927	693,2299999999999	14,95	0,21	1,874318181818181	6	0,5
17256.0	United Kingdom	141	12	47	2,1723770541847647	0,5916727785823273	239,99999999999997	5,95	0,42	2,448125	2	0,16666666666666666
17604.0	United Kingdom	169	57	77	0,0	0,954434002924965	309,36	8,5	0,29	2,5342857142857134	2	0,16666666666666666
14006.0	United Kingdom	641	22	50	2,2980964416587986	0,0	962,1899999999999	15,95	0,55	2,370666666666667	3	0,25
13600.0	United Kingdom	324	19	59	2,395857784485233	0,0	219,51999999999998	14,95	0,21	3,0642105263157906	1	0,08333333333333333
15058.0	United Kingdom	1069	199	64	0,0	1,0	2124,9900000000025	19,95	0,29	2,8641666666666685	11	0,9166666666666666
15240.0	United Kingdom	1369	58	56	0,0	1,0	1706,57	12,75	0,1	2,5883333333333334	5	0,4166666666666667
17147.0	United Kingdom	882	68	62	0,0	0,5916727785823273	1714,5900000000001	12,75	0,29	3,190987654320986	4	0,3333333333333333
13881.0	United Kingdom	10118	72	72	0,0	1,0	17159,519999999993	12,75	0,19	2,6765168539325845	20	1,6666666666666667
16570.0	United Kingdom	2112	68	57	2,1196047806116303	0,9852281360342515	3738,4000000000005	9,95	0,39	3,175158730158729	10	0,8333333333333334
16612.0	United Kingdom	506	48	44	1,9676015860007392	0,863120568566631	1187,6599999999999	9,95	0,83	3,234696969696971	4	0,3333333333333333
G542794	United Kingdom	76	48	90	0,9959722735887885	0,9182958340544896	301,2499999999999	24,96	0,42	5,120416666666666	1	0,08333333333333333
17356.0	United Kingdom	166	19	71	1,9467675606334556	0,8112781244591328	178,21999999999997	3,75	0,29	1,1215789473684208	1	0,08333333333333333
12836.0	United Kingdom	1064	148	101	1,8562088177260756	1,0	2612,8599999999988	16,95	0,29	4,287828571428579	4	0,3333333333333333
14850.0	United Kingdom	293	21	108	2,0991100739456274	0,863120568566631	325,75	8,5	0,55	1,490476190476191	1	0,08333333333333333
13939.0	United Kingdom	847	43	64	0,9828586897127056	0,6500224216483541	568,5499999999998	12,75	0,19	1,1835555555555557	3	0,25
16745.0	United Kingdom	6735	148	68	1,8879058171293277	0,9709505944546686	7194,300000000006	7,95	0,21	1,9224089635854327	17	1,4166666666666667
G542849	United Kingdom	15	2	104	1,5788637301117192	0,74959525725948	48,150000000000006	4,25	2,95	3,6	1	0,08333333333333333
13606.0	United Kingdom	279	40	68	0,9982784273571357	1,0	280,53999999999996	14,95	0,19	2,268837209302325	3	0,25
13494.0	United Kingdom	162	18	110	0,9625400929141297	1,0	316,26	5,95	0,42	3,6650000000000014	1	0,08333333333333333
13802.0	United Kingdom	2572	55	45	0,0	0,0	4599,420000000001	10,95	0,21	2,6631666666666662	3	0,25
12929.0	United Kingdom	37	8	34	2,820276362201171	0,6500224216483541	117,85000000000001	14,95	0,85	7,11875	1	0,08333333333333333
G542867	United Kingdom	36	11	43	0,0	0,8112781244591328	64,88	7,95	0,29	3,236666666666667	1	0,08333333333333333
16419.0	United Kingdom	436	36	66	0,0	1,0	972,2299999999999	12,75	0,29	4,315882352941175	6	0,5
17035.0	United Kingdom	229	27	51	1,1371637476446548	0,5435644431995964	433,53	12,75	0,65	3,3057142857142865	2	0,16666666666666666
15203.0	United Kingdom	1753	82	62	1,5306290889421954	0,8812908992306927	1827,7999999999984	2,95	0,1	1,258169014084507	6	0,5
G542871	United Kingdom	25	1	42	3,0852922479270544	1,0	10,5	0,42	0,42	0,42	1	0,08333333333333333
16515.0	United Kingdom	833	89	49	1,4382328105907318	0,6722948170756379	1627,1300000000006	9,95	0,39	2,5943362831858385	5	0,4166666666666667
12373.0	Austria	196	13	50	1,5193592168824832	0,8904916402194913	324,6	2,95	0,85	1,8576923076923073	1	0,08333333333333333
18202.0	United Kingdom	581	55	59	2,7286688241121286	1,0	1396,9900000000007	16,95	0,29	4,0520588235294115	3	0,25
12775.0	Netherlands	870	46	60	1,9143019199861087	0,0	1281,0400000000002	16,95	0,39	2,969180327868852	5	0,4166666666666667
14549.0	United Kingdom	136	56	55	0,8621401498108596	0,0	289,2399999999999	12,75	0,21	3,2124999999999986	1	0,08333333333333333
15981.0	United Kingdom	1866	53	39	2,826598735414551	1,0	3408,4799999999987	6,75	0,55	2,207731958762887	8	0,6666666666666666
16110.0	United Kingdom	733	283	19	0,5107878229540133	0,0	1337,4800000000016	12,75	0,19	2,2664406779661057	3	0,25
17376.0	United Kingdom	86	23	42	0,0	1,0	203,2	9,95	0,85	3,454166666666667	2	0,16666666666666666
G542906	United Kingdom	270	93	44	1,535726246610515	0,9182958340544896	828,9199999999997	33,29	0,42	4,252688172043009	1	0,08333333333333333
13110.0	United Kingdom	388	109	61	0,0	0,0	1488,6700000000012	16,95	0,39	4,736413793103447	7	0,5833333333333334
16716.0	United Kingdom	120	1	45	1,9372084335271702	0,0	901,2	7,65	6,95	7,300000000000001	2	0,16666666666666666
12676.0	Sweden	664	32	112	0,9999473039445343	0,6500224216483541	1091,39	5,45	0,42	1,9556410256410266	6	0,5
15940.0	United Kingdom	4	1	68	0,0	0,5916727785823273	35,8	8,95	8,95	8,95	1	0,08333333333333333
15971.0	United Kingdom	1716	9	55	0,9986692423110773	0,5916727785823273	4194,9	4,3	1,85	2,2482352941176464	12	1,0
14665.0	United Kingdom	740	63	37	2,316575318848304	0,9182958340544896	1835,7000000000003	16,95	0,83	4,328333333333331	5	0,4166666666666667
14457.0	United Kingdom	88	4	60	0,0	1,0	113,64	2,1	0,42	1,255	1	0,08333333333333333
15589.0	United Kingdom	243	28	52	0,0	0,0	478,53	21,95	0,55	3,6893103448275864	3	0,25
14411.0	United Kingdom	196	14	63	0,0	0,9182958340544896	1063,0	14,95	2,1	8,175	1	0,08333333333333333
G542936	United Kingdom	58	8	46	2,133853942714102	0,8112781244591328	47,260000000000005	12,75	0,21	3,345	1	0,08333333333333333
17560.0	United Kingdom	635	22	63	0,0	0,9709505944546686	854,9500000000002	12,75	0,42	3,4342307692307688	4	0,3333333333333333
15226.0	United Kingdom	71	8	67	0,0	0,4854607607459134	154,41	12,75	0,29	3,8425000000000002	1	0,08333333333333333
14460.0	United Kingdom	881	14	73	0,8658228771596523	0,9182958340544896	434,34	1,65	0,29	0,6643749999999999	3	0,25
16156.0	United Kingdom	1308	108	109	2,2932050108627595	0,8112781244591328	3122,0400000000013	15,95	0,39	3,0769999999999995	9	0,75
13728.0	United Kingdom	458	38	63	0,0	0,6500224216483541	1016,1399999999999	12,75	0,55	5,451746031746032	6	0,5
G542997	United Kingdom	19	18	107	0,9383153522334069	0,9182958340544896	156,35999999999996	33,29	1,25	8,22611111111111	1	0,08333333333333333
G542998	United Kingdom	50	29	64	0,9951725043244706	0,9852281360342515	213,06999999999996	16,63	0,83	4,998620689655171	1	0,08333333333333333
G542999	United Kingdom	22	13	702	0,0	0,0	135,35999999999999	13,29	1,25	6,146923076923077	1	0,08333333333333333
G543000	United Kingdom	40	23	19	2,0746987809220636	0,0	199,04	33,29	0,83	5,88913043478261	1	0,08333333333333333
14127.0	United Kingdom	321	39	42	1,3247393715226492	1,0	709,7099999999996	7,95	0,42	3,959545454545456	3	0,25
16378.0	United Kingdom	267	22	34	0,6316567260043864	0,0	362,95000000000005	6,75	0,65	1,8021739130434784	3	0,25
13894.0	United Kingdom	354	25	25	0,8547728733342832	0,8112781244591328	564,62	12,75	0,65	2,670740740740741	3	0,25
13824.0	United Kingdom	768	34	333	2,9298701647250818	0,7219280948873623	1698,9399999999998	8,5	0,29	2,752826086956523	5	0,4166666666666667
18250.0	United Kingdom	199	21	75	2,4366480923328426	1,0	349,27000000000004	12,75	0,42	3,8057142857142856	1	0,08333333333333333
15270.0	United Kingdom	1521	22	53	1,8283679365853902	0,0	2379,49	145,0	0,85	6,593658536585367	7	0,5833333333333334
G543013	United Kingdom	176	86	150	2,833041126956965	1,0	641,22	29,17	0,42	4,709767441860463	1	0,08333333333333333
14188.0	United Kingdom	1162	34	122	2,093008579881946	0,9182958340544896	2054,3599999999997	8,5	0,29	1,975076923076923	6	0,5
18017.0	United Kingdom	300	1	18	2,3298270706970765	0,6840384356390418	523,0	1,79	1,65	1,7433333333333334	3	0,25
15421.0	United Kingdom	500	40	147	0,9965925528543684	0,5435644431995964	950,3599999999996	7,95	0,29	2,674150943396227	4	0,3333333333333333
17446.0	United Kingdom	198	6	98	2,149987979271076	0,8112781244591328	120,9	2,55	0,55	0,7722222222222221	2	0,16666666666666666
12414.0	Austria	297	15	82	0,976414308115487	0,954434002924965	442,41	5,45	0,21	2,284	3	0,25
14798.0	United Kingdom	150	11	187	1,113528198465635	0,8112781244591328	173,74	4,95	0,42	1,46	3	0,25
12990.0	United Kingdom	200	8	108	1,1325342825736575	1,0	409,50000000000006	2,08	1,95	2,0499999999999994	3	0,25
12350.0	Norway	196	16	288	2,2659268642803863	0,8812908992306927	294,40000000000003	2,95	0,85	1,58125	1	0,08333333333333333
17337.0	United Kingdom	1268	420	111	0,7175106531195437	0,9784493292686189	2026,4200000000033	12,75	0,12	2,298800738007386	4	0,3333333333333333
16405.0	United Kingdom	187	3	144	0,0	1,0	167,25	4,95	0,55	2,33	2	0,16666666666666666
17071.0	United Kingdom	1197	102	192	0,8989377852081333	1,0	2429,0300000000007	9,95	0,29	3,376714285714285	9	0,75
13873.0	United Kingdom	140	21	144	1,5920927742933324	0,0	389,6	12,75	0,29	4,609565217391305	3	0,25
17362.0	United Kingdom	191	30	80	0,0	0,8112781244591328	312,22999999999996	35,95	0,42	2,991142857142857	2	0,16666666666666666
13394.0	United Kingdom	2392	124	147	2,986615333220277	0,5225593745369408	2520,0199999999995	10,75	0,06	1,6379999999999981	8	0,6666666666666666
12502.0	Spain	794	101	120	2,9492491316421154	0,7219280948873623	2995,870000000001	18,95	0,42	5,665563380281696	5	0,4166666666666667
16333.0	United Kingdom	27492	9	132	5,595230373112055	0,6500224216483541	23856,48	2,55	0,21	1,0862790697674418	22	1,8333333333333333
16030.0	United Kingdom	283	28	144	0,0	0,39124356362925566	331,24000000000007	7,95	0,29	2,313793103448276	1	0,08333333333333333
14044.0	United Kingdom	308	165	108	1,543336033701336	0,9182958340544896	652,8199999999993	49,95	0,19	2,565693779904305	4	0,3333333333333333
G543097	United Kingdom	134	67	93	2,4837433181151947	1,0	489,45000000000016	29,17	0,79	4,907164179104478	1	0,08333333333333333
13800.0	United Kingdom	331	33	176	1,5728753050111322	0,9709505944546686	558,3199999999997	15,95	0,42	2,5539393939393946	1	0,08333333333333333
17672.0	United Kingdom	1690	105	132	2,1274319643318984	0,9182958340544896	3178,17	16,95	0,42	3,331818181818184	2	0,16666666666666666
12464.0	Belgium	95	5	236	4,004690200744212	1,0	957,0499999999998	16,95	2,55	10,824999999999996	8	0,6666666666666666
13581.0	United Kingdom	30	10	111	1,5255111820392937	0,9182958340544896	117,99999999999999	10,65	1,25	4,4799999999999995	1	0,08333333333333333
14540.0	United Kingdom	421	64	180	0,0	1,0	996,26	12,75	0,39	3,862236842105262	3	0,25
13539.0	United Kingdom	320	35	5	0,0	1,0	631,3400000000001	16,95	0,29	4,195135135135136	3	0,25
14497.0	United Kingdom	235	29	71	0,7088356733321961	0,8112781244591328	475,3699999999999	12,75	0,29	4,478620689655173	1	0,08333333333333333
17507.0	United Kingdom	359	79	76	0,5402757980587036	1,0	605,5799999999999	10,95	0,55	2,6617045454545436	2	0,16666666666666666
13208.0	United Kingdom	768	123	120	1,5442968020143066	0,0	1199,4199999999998	9,95	0,29	2,361020408163264	5	0,4166666666666667
17334.0	United Kingdom	315	11	44	2,620704944005086	0,9182958340544896	307,02000000000004	2,95	0,42	1,3527272727272728	2	0,16666666666666666
G543171	United Kingdom	85	30	192	0,0	1,0	365,74000000000007	19,96	0,83	5,323999999999999	1	0,08333333333333333
G543172	United Kingdom	32	17	126	3,639832206129148	1,0	160,07999999999998	12,46	2,08	5,329411764705883	1	0,08333333333333333
13871.0	United Kingdom	2806	155	166	0,9937954805067003	0,15109697051711368	6403,250000000004	12,75	0,42	3,760892857142866	13	1,0833333333333333
16938.0	United Kingdom	2540	212	192	2,212667121689394	0,8112781244591328	2736,3800000000015	12,75	0,42	2,847759336099587	4	0,3333333333333333
12754.0	Japan	6481	49	216	2,7779581971598653	0,0	3010,74	3,75	0,21	1,1250793650793658	3	0,25
12410.0	Switzerland	207	25	295	1,0	0,9709505944546686	533,3299999999999	12,75	0,42	4,988800000000001	2	0,16666666666666666
G543182	United Kingdom	268	81	74	0,0	0,7219280948873623	1002,21	24,96	0,83	5,102592592592592	1	0,08333333333333333
17929.0	United Kingdom	108	4	495	0,9981404889961012	0,7219280948873623	843,0	9,95	5,45	7,57	4	0,3333333333333333
14778.0	United Kingdom	306	34	188	0,9561550236844027	0,7219280948873623	730,8599999999999	9,95	0,82	3,1414285714285715	2	0,16666666666666666
17517.0	United Kingdom	102	11	78	0,0	0,9182958340544896	153,94	12,75	0,42	2,538181818181818	1	0,08333333333333333
17226.0	United Kingdom	406	21	80	2,043030875284269	1,0	393,48999999999995	12,75	0,14	2,5752380952380958	1	0,08333333333333333
13137.0	United Kingdom	2226	345	111	1,5950365370235118	0,0	3650,409999999999	9,95	0,12	1,9152414772727326	8	0,6666666666666666
13725.0	United Kingdom	806	95	109	0,8051250074646821	0,4689955935892812	1980,5600000000004	14,95	0,19	4,33605769230769	8	0,6666666666666666
13309.0	United Kingdom	1544	82	100	0,0	1,0	1456,7899999999993	9,95	0,19	1,6181308411214947	5	0,4166666666666667
12842.0	United Kingdom	547	34	36	3,5525772447799713	0,0	1118,99	65,0	0,39	4,33029411764706	2	0,16666666666666666
16109.0	United Kingdom	612	18	110	1,3202045052187537	0,0	611,88	10,95	0,19	1,578888888888889	2	0,16666666666666666
G543200	United Kingdom	32	18	104	3,8628251123608006	0,7642045065086203	155,73999999999998	14,13	0,83	6,227777777777777	1	0,08333333333333333
G543201	United Kingdom	49	31	88	1,830453401400879	0,0	251,09999999999997	19,96	0,79	5,661935483870969	1	0,08333333333333333
17291.0	United Kingdom	72	1	426	0,0	0,0	550,8000000000001	7,65	7,65	7,65	1	0,08333333333333333
G543237	United Kingdom	223	46	162	0,9802595544773802	0,8112781244591328	930,8800000000001	12,46	1,63	5,1284782608695645	1	0,08333333333333333
15090.0	United Kingdom	208	23	94	0,0	0,7706290693639405	381,32000000000005	7,95	0,42	3,5617391304347827	1	0,08333333333333333
15199.0	United Kingdom	396	5	136	0,48890859144051524	0,7219280948873623	1268,6999999999998	8,5	2,55	4,6000000000000005	4	0,3333333333333333
13911.0	United Kingdom	2731	120	120	2,394125363478051	0,9709505944546686	2580,909999999999	12,75	0,14	2,389189189189188	9	0,75
14194.0	United Kingdom	5840	269	114	2,7228305098363927	0,0	11349,519999999986	20,8	0,12	3,3872884283247036	21	1,75
14842.0	United Kingdom	1165	127	296	0,0	0,9182958340544896	2529,6899999999996	12,75	0,29	3,3146527777777752	4	0,3333333333333333
G543263	United Kingdom	2	2	78	1,9366424551630566	0,7219280948873623	11,45	8,5	2,95	5,725	1	0,08333333333333333
13584.0	United Kingdom	37	24	70	0,0	1,0	142,40000000000003	10,95	0,85	4,164583333333334	1	0,08333333333333333
17105.0	United Kingdom	693	80	117	0,0	0,8112781244591328	665,7800000000004	12,75	0,1	1,9445555555555558	2	0,16666666666666666
14438.0	United Kingdom	82	9	166	0,0	0,8112781244591328	131,9	1,95	0,85	1,594444444444444	1	0,08333333333333333
12956.0	United Kingdom	34	19	107	2,276314502635255	0,4689955935892812	108,07	16,95	1,25	4,365263157894737	1	0,08333333333333333
15781.0	United Kingdom	180	20	120	1,9798544879405058	0,0	345,4600000000001	12,75	0,39	3,9675	3	0,25
14410.0	United Kingdom	569	152	2	0,0	0,0	1104,0699999999986	9,95	0,21	2,385677083333332	9	0,75
14600.0	United Kingdom	125	25	239	0,0	1,0	393,3299999999999	12,75	0,42	5,362800000000001	1	0,08333333333333333
17302.0	United Kingdom	575	68	95	3,0695319934610548	0,0	1135,6299999999999	12,75	0,39	2,506582278481012	5	0,4166666666666667
17613.0	United Kingdom	2496	211	93	0,0	0,863120568566631	4559,15	12,75	0,12	2,6451602564102594	14	1,1666666666666667
13334.0	United Kingdom	1774	207	30	1,5510567664388417	0,5435644431995964	3536,819999999998	10,95	0,29	2,9261194029850808	3	0,25
13955.0	United Kingdom	154	33	153	1,4028885340464126	1,0	322,96	12,75	0,29	3,016060606060606	2	0,16666666666666666
17162.0	United Kingdom	1001	81	284	1,264186115890707	0,8112781244591328	1715,4599999999996	12,75	0,42	3,829999999999998	10	0,8333333333333334
G543345	United Kingdom	155	67	340	0,7430297192616624	0,9182958340544896	545,6999999999999	14,13	0,42	4,515223880597014	1	0,08333333333333333
17774.0	United Kingdom	512	123	210	1,6086544617397598	0,6292492238560345	1225,4100000000003	15,95	0,29	3,34384615384615	4	0,3333333333333333
13809.0	Cyprus	29	11	348	0,7308491941712449	0,7950402793845223	155,05	12,75	2,95	7,108333333333335	1	0,08333333333333333
15407.0	United Kingdom	558	142	340	0,0	0,0	1056,44	195,0	0,25	3,8966666666666687	4	0,3333333333333333
15577.0	United Kingdom	89	39	303	0,0	1,0	258,8799999999998	12,75	0,39	3,060512820512821	3	0,25
G543358	United Kingdom	127	73	197	0,0	0,8112781244591328	594,1499999999997	33,29	0,42	5,612876712328763	1	0,08333333333333333
16332.0	United Kingdom	801	125	108	0,0	0,9182958340544896	1593,2000000000003	9,95	0,12	2,7867973856209116	7	0,5833333333333334
14048.0	United Kingdom	288	83	2	6,346138469562743	0,9709505944546686	409,9299999999999	5,95	0,21	2,189058823529412	1	0,08333333333333333
G543383	United Kingdom	1	1	100	3,083093052129404	1,0	7,95	7,95	7,95	7,95	1	0,08333333333333333
14475.0	United Kingdom	447	35	62	1,9056510999280878	0,863120568566631	925,8499999999998	9,95	0,29	3,1252380952380943	3	0,25
15797.0	United Kingdom	872	7	109	1,0	1,0	2192,4	4,25	1,65	2,692857142857143	3	0,25
17859.0	United Kingdom	127	23	72	1,5262349099495225	0,0	148,21	4,95	0,21	1,8108000000000002	1	0,08333333333333333
G543399	United Kingdom	95	70	600	1,3591261270279442	0,7219280948873623	496,6599999999998	24,96	0,83	5,076571428571427	1	0,08333333333333333
12576.0	Poland	967	72	48	0,0	0,9709505944546686	1315,8299999999997	24,95	0,39	2,404545454545454	5	0,4166666666666667
G543448	United Kingdom	201	43	396	0,925887857959693	0,863120568566631	1067,2699999999998	24,96	1,25	5,465581395348835	1	0,08333333333333333
